No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,31800,31775,24 May 2021,31800,31900,31450,31625,-175,11842000,375837587500,9294,18071.4,31650,4900,31625.0,35000,24408459900.0,24408459900.0,24408459900.0,7662600,9523800,426068.0,13497988550.0,65
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,31625,31500,25 May 2021,31525,32200,31500,31775,150,17494000,556565512500,11215,18157.1,31775,911000,31750.0,7300,24408459900.0,24408459900.0,24408459900.0,10926000,11867600,541975.0,17237930484.0,89
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,31775,32200,27 May 2021,32025,32400,31350,31350,-425,107594300,3393180187500,19981,17914.3,31375,321100,31350.0,2513100,24408459900.0,24408459900.0,24408459900.0,96048700,100286500,11808439.0,370540900380.0,91
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,31350,31650,28 May 2021,31700,31850,31650,31700,350,20421700,647714005000,8715,18114.3,31700,443000,31675.0,12200,24408459900.0,24408459900.0,24408459900.0,13707500,11072400,3318081.0,105371607990.0,48
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,31700,31800,31 May 2021,31750,31950,31625,31875,175,20288400,646061072500,9494,18214.3,31875,480000,31850.0,39800,24408459900.0,24408459900.0,24408459900.0,11146100,12018300,1764574.0,56167436079.0,43
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,31875,32500,02 Jun 2021,32350,32575,32100,32325,450,28346500,917581752500,17183,18471.4,32325,8300,32300.0,1300,24408459900.0,24408459900.0,24408459900.0,14671600,21679200,4626405.0,150191441500.0,108
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,31875,32500,02 Jun 2021,32350,32575,32100,32325,450,28346500,917581752500,17183,18471.4,32325,8300,32300.0,1300,24408459900.0,24408459900.0,24408459900.0,14671600,21679200,4626405.0,150191441500.0,108
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,33000,33100,04 Jun 2021,33050,33100,32500,32900,-100,12421700,407200190000,12060,18800.0,32900,427800,32850.0,400,24408459900.0,24408459900.0,24408459900.0,6632300,8393600,681741.0,22207880250.0,83
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,33000,33100,04 Jun 2021,33050,33100,32500,32900,-100,12421700,407200190000,12060,18800.0,32900,427800,32850.0,400,24408459900.0,24408459900.0,24408459900.0,6632300,8393600,681741.0,22207880250.0,83
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,32650,32875,08 Jun 2021,32825,32875,32150,32150,-500,12869600,416735995000,8163,18371.4,32175,1700,32150.0,400,24408459900.0,24408459900.0,24408459900.0,7357500,7997800,16516.0,533063575.0,19
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,32150,31800,09 Jun 2021,31900,32675,31800,32650,500,15439600,501735692500,9381,18657.1,32675,67700,32650.0,138800,24408459900.0,24408459900.0,24408459900.0,4881000,14174700,504059.0,16234772750.0,50
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,32650,32775,10 Jun 2021,32775,33100,32450,33100,450,14652500,481826560000,11706,18914.3,33100,842100,33025.0,100,24408459900.0,24408459900.0,24408459900.0,4645400,13446100,426595.0,14029662850.0,71
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,33100,32850,11 Jun 2021,32850,32900,32300,32350,-750,14556100,472963255000,14612,18485.7,32375,2800,32350.0,56400,24408459900.0,24408459900.0,24408459900.0,8123700,7015600,4102419.0,133175152725.0,50
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,32350,32600,14 Jun 2021,32550,32600,32000,32050,-300,12295700,395506092500,10396,18314.3,32075,1700,32050.0,550400,24408459900.0,24408459900.0,24408459900.0,6807300,6853700,163597.0,5302469775.0,15
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,32900,32800,07 Jun 2021,32800,32850,32150,32650,-250,12515200,407116007500,10022,18657.1,32650,69200,32300.0,11800,24408459900.0,24408459900.0,24408459900.0,7083100,7473000,521489.0,17071950175.0,45
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,32350,32100,16 Jun 2021,32100,32175,31800,31925,-425,9796800,313020310000,10445,18242.9,31950,16700,31925.0,17600,24408459900.0,24408459900.0,24408459900.0,6286100,5520800,4288917.0,137747714150.0,27
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,31925,31950,17 Jun 2021,31950,31950,31375,31650,-275,13689700,433599335000,11389,18085.7,31675,300,31650.0,479700,24408459900.0,24408459900.0,24408459900.0,8006400,7060100,1486223.0,47053457538.0,20
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,31650,31500,18 Jun 2021,31525,31725,31400,31625,-25,23608600,745940547500,12532,18071.4,31625,10900,31600.0,6300,24408459900.0,24408459900.0,24408459900.0,18097600,19427200,6564460.0,208310948125.0,19
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,31625,31500,21 Jun 2021,31475,31500,31050,31250,-375,12164700,380627877500,9099,17857.1,31250,559400,31225.0,47800,24408459900.0,24408459900.0,24408459900.0,8657100,4642300,1403.0,44584725.0,12
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,31250,31250,22 Jun 2021,31250,31950,31200,31700,450,13164800,416417355000,9057,18114.3,31725,1000,31700.0,317700,24408459900.0,24408459900.0,24408459900.0,7886600,6498800,3056137.0,96747284650.0,36
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,31700,31475,23 Jun 2021,31500,31700,31150,31150,-550,10490200,328632085000,17274,17800.0,31175,4500,31150.0,2884600,24408459900.0,24408459900.0,24408459900.0,7309200,5881000,258062.0,8188811750.0,34
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,31150,31550,24 Jun 2021,31525,31550,31000,31050,-100,11202000,348667815000,16973,17742.9,31075,800,31050.0,31600,24408459900.0,24408459900.0,24408459900.0,5898000,7215800,520326.0,16362042250.0,24
73,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,31050,31150,25 Jun 2021,31150,31300,30950,30950,-100,13787900,428255512500,11675,17685.7,31000,975400,30950.0,133900,24408459900.0,24408459900.0,24408459900.0,10353900,8544000,2334704.0,72680566825.0,15
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30950,30500,28 Jun 2021,30750,30750,30275,30275,-675,16884100,514169662500,19001,17300.0,30300,2700,30275.0,269500,24408459900.0,24408459900.0,24408459900.0,11595100,6761700,1553191.0,48224737515.0,16
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30275,30250,29 Jun 2021,30275,30450,30200,30225,-50,10740800,325225022500,10009,17271.4,30250,3500,30225.0,14900,24408459900.0,24408459900.0,24408459900.0,8049700,5869100,8554838.0,260523899050.0,16
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30225,30000,30 Jun 2021,30000,30350,30000,30125,-100,13159000,397274120000,10435,17214.3,30150,8200,30125.0,315300,24408459900.0,24408459900.0,24408459900.0,10293100,7103200,3965650.0,121109681901.0,30
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30125,30300,01 Jul 2021,30300,30375,30000,30125,0,11630600,351200420000,9774,17214.3,30150,1100,30125.0,50800,24408459900.0,24408459900.0,24408459900.0,8225600,5157200,6191724.0,187930831325.0,30
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30125,30350,02 Jul 2021,30250,30700,30200,30500,375,13478500,410872820000,8621,17428.6,30500,27000,30475.0,131900,24408459900.0,24408459900.0,24408459900.0,10544100,8592400,4872572.0,147386856075.0,24
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30500,30500,05 Jul 2021,30475,30650,30350,30550,50,7942100,242159375000,6308,17457.1,30600,400,30550.0,1200,24408459900.0,24408459900.0,24408459900.0,5662900,5572800,215041.0,6565285100.0,28
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30550,30550,06 Jul 2021,30550,30550,30275,30275,-275,6855900,208343460000,6318,17300.0,30300,8200,30275.0,70500,24408459900.0,24408459900.0,24408459900.0,4488500,4489500,1904.0,57795748.0,37
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30275,30900,07 Jul 2021,30875,30900,30150,30325,50,7119000,215956097500,7347,17328.6,30350,4000,30325.0,24000,24408459900.0,24408459900.0,24408459900.0,5529400,2751000,1153513.0,34927939817.0,44
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30325,30000,08 Jul 2021,30050,30200,29900,30075,-250,9459400,284481202500,10679,17185.7,30100,6900,30075.0,13700,24408459900.0,24408459900.0,24408459900.0,7773700,5066300,3308359.0,99947006552.0,20
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30075,30050,09 Jul 2021,30050,30100,29950,30100,25,8141500,244616822500,9513,17200.0,30100,21300,30075.0,100,24408459900.0,24408459900.0,24408459900.0,5512300,5370400,6971417.0,209744232481.0,20
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30100,30350,12 Jul 2021,30325,30900,30100,30850,750,13196300,404442702500,15815,17628.6,30850,123200,30825.0,1000,24408459900.0,24408459900.0,24408459900.0,7459300,8427300,2346698.0,70484700090.0,33
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30850,30850,13 Jul 2021,30850,30875,30075,30225,-625,13189300,400302605000,10646,17271.4,30275,2000,30225.0,122400,24408459900.0,24408459900.0,24408459900.0,9431400,7812000,2646349.0,80746766292.0,35
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30225,30100,14 Jul 2021,30100,30150,29900,29950,-275,11864200,355622487500,13775,17114.3,29975,115900,29950.0,614300,24408459900.0,24408459900.0,24408459900.0,8076600,3154000,1101833.0,33435335075.0,16
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,29950,30000,15 Jul 2021,30000,30575,29975,30575,625,9944800,302184122500,9422,17471.4,30575,179000,30550.0,1000,24408459900.0,24408459900.0,24408459900.0,5711900,7746100,290334.0,8825054660.0,24
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30575,30850,16 Jul 2021,30825,30850,30275,30550,-25,9599700,292817777500,8920,17457.1,30575,82300,30550.0,106500,24408459900.0,24408459900.0,24408459900.0,6707000,6933400,1786402.0,54282058855.0,55
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30550,30550,19 Jul 2021,30525,30550,30025,30025,-525,9423800,283707685000,9350,17157.1,30050,6700,30025.0,186500,24408459900.0,24408459900.0,24408459900.0,6902100,3581500,523.0,15777755.0,10
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30025,30250,21 Jul 2021,30225,30600,30050,30050,25,11001900,332542065000,9488,17171.4,30075,14800,30050.0,146600,24408459900.0,24408459900.0,24408459900.0,7739500,6234800,6837328.0,206686438350.0,17
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30050,30575,22 Jul 2021,30525,30775,30250,30775,725,12158400,371987375000,10114,17585.7,30800,279800,30775.0,32000,24408459900.0,24408459900.0,24408459900.0,4911700,9367800,4164258.0,126028204700.0,30
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30775,30900,23 Jul 2021,30900,30950,30125,30175,-600,15987600,485182697500,14895,17242.9,30200,14500,30175.0,352300,24408459900.0,24408459900.0,24408459900.0,11142800,5081000,1544361.0,47214892575.0,26
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30175,30200,26 Jul 2021,30250,30300,30025,30025,-150,9634300,289835562500,10056,17157.1,30050,300,30025.0,215000,24408459900.0,24408459900.0,24408459900.0,6157900,3136200,2474410.0,74592103425.0,18
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30025,30025,27 Jul 2021,30025,30300,30000,30025,0,10621500,319259090000,9104,17157.1,30050,38700,30025.0,16400,24408459900.0,24408459900.0,24408459900.0,8114800,6148800,100904.0,3029539910.0,20
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30025,30025,28 Jul 2021,30050,30050,29850,29900,-125,14826600,443697352500,14845,17085.7,29925,4700,29900.0,700,24408459900.0,24408459900.0,24408459900.0,11038200,4845500,1758128.0,52886134862.0,18
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,29900,30275,29 Jul 2021,30150,30425,29900,30200,300,16921000,509974957500,9917,17257.1,30300,1100,30200.0,426100,24408459900.0,24408459900.0,24408459900.0,11605800,12863500,6831047.0,204347196011.0,19
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30200,30200,30 Jul 2021,30250,30500,29800,29850,-350,21137000,634992947500,12391,17057.1,29875,2000,29850.0,213800,24408459900.0,24408459900.0,24408459900.0,17157700,16157700,3703857.0,111544191732.0,36
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,29850,30300,02 Agt 2021,30300,30325,29525,29800,-50,23996300,715154795000,23424,17028.6,29800,43500,29775.0,300,24408459900.0,24408459900.0,24408459900.0,16639200,11124200,2217052.0,66006569466.0,42
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,29800,30125,03 Agt 2021,30100,30900,29925,30725,925,22014300,671693987500,19329,17557.1,30725,78000,30700.0,1400,24408459900.0,24408459900.0,24408459900.0,8366800,13877200,411935.0,12267224375.0,47
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,29800,30125,03 Agt 2021,30100,30900,29925,30725,925,22014300,671693987500,19329,17557.1,30725,78000,30700.0,1400,24408459900.0,24408459900.0,24408459900.0,8366800,13877200,411935.0,12267224375.0,47
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,29800,30125,03 Agt 2021,30100,30900,29925,30725,925,22014300,671693987500,19329,17557.1,30725,78000,30700.0,1400,24408459900.0,24408459900.0,24408459900.0,8366800,13877200,411935.0,12267224375.0,47
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,31500,31800,06 Agt 2021,31750,31800,30675,30800,-700,13457000,416615997500,12668,17600.0,30825,100,30800.0,36900,24408459900.0,24408459900.0,24408459900.0,6230700,7627300,5268477.0,163067796729.0,34
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30800,30675,09 Agt 2021,30675,31000,30525,31000,200,10571700,324960150000,8049,17714.3,31000,183600,30800.0,300,24408459900.0,24408459900.0,24408459900.0,5545800,8689300,3715463.0,114810797070.0,27
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,31000,31250,10 Agt 2021,31200,31500,30575,31500,500,12089200,375133765000,11399,18000.0,31500,451000,31150.0,1000,24408459900.0,24408459900.0,24408459900.0,6936500,8412400,1485.0,45782000.0,26
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,30600,30850,05 Agt 2021,30800,31550,30700,31500,900,18753600,585398362500,15536,18000.0,31500,132800,31475.0,7200,24408459900.0,24408459900.0,24408459900.0,8333400,12949400,3242256.0,99128267625.0,47
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,31500,31750,13 Agt 2021,31625,32175,31625,32050,550,17385800,556177510000,12126,18314.3,32050,2180400,32025.0,3500,24408459900.0,24408459900.0,24408459900.0,4623100,11875700,15102385.0,482746145922.0,64
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,32050,32100,16 Agt 2021,32100,32100,31525,32100,50,13856400,442928625000,8837,18342.9,32100,2556800,32075.0,4500,24408459900.0,24408459900.0,24408459900.0,5639300,11360000,3757359.0,120161826230.0,34
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,32100,32600,18 Agt 2021,32600,33800,32300,33000,900,37270900,1228789575000,27672,18857.1,33000,327000,32975.0,30900,24408459900.0,24408459900.0,24408459900.0,11591000,27239000,1278749.0,42109723400.0,62
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,33000,33000,19 Agt 2021,33000,33000,32650,33000,0,20185200,663686840000,14047,18857.1,33000,7166500,32975.0,100,24408459900.0,24408459900.0,24408459900.0,7638100,17060400,1891598.0,61962724865.0,47
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,33000,33000,20 Agt 2021,33000,33000,32550,33000,0,24032700,790783847500,11399,18857.1,33000,2885900,32975.0,15600,24408459900.0,24408459900.0,24408459900.0,8621700,20826800,2981034.0,98009593975.0,40
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,33000,32575,23 Agt 2021,32600,32950,32575,32950,-50,13650600,448508672500,6928,18828.6,32975,134800,32875.0,10400,24408459900.0,24408459900.0,24408459900.0,3903900,8991500,1287391.0,42288751875.0,31
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,32950,32850,24 Agt 2021,32850,33000,32500,33000,50,11912300,390527665000,10964,18857.1,33000,5270200,32800.0,1500,24408459900.0,24408459900.0,24408459900.0,4075200,9409100,2445504.0,80215927185.0,31
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,33000,33000,25 Agt 2021,32975,33025,32925,33000,0,16150300,532826682500,8877,18857.1,33025,159200,33000.0,1061300,24408459900.0,24408459900.0,24408459900.0,3624700,14507000,306115.0,10073341225.0,45
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,33000,33000,25 Agt 2021,32975,33025,32925,33000,0,16150300,532826682500,8877,18857.1,33025,159200,33000.0,1061300,24408459900.0,24408459900.0,24408459900.0,3624700,14507000,306115.0,10073341225.0,45
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,33000,33000,25 Agt 2021,32975,33025,32925,33000,0,16150300,532826682500,8877,18857.1,33025,159200,33000.0,1061300,24408459900.0,24408459900.0,24408459900.0,3624700,14507000,306115.0,10073341225.0,45
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,32550,32650,30 Agt 2021,32650,32900,32600,32825,275,14912900,489360032500,8561,18757.1,32825,426300,32800.0,22700,24408459900.0,24408459900.0,24408459900.0,10273100,10857100,925477.0,30233588450.0,23
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,32800,32450,27 Agt 2021,32500,32650,32450,32550,-250,14314500,466101855000,7038,18600.0,32550,990100,32525.0,800,24408459900.0,24408459900.0,24408459900.0,11983000,12611000,18444.0,532986250.0,16
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,32750,32750,01 Sep 2021,32800,33000,32675,32825,75,13472500,442530370000,8136,18757.1,32850,36100,32825.0,4800,24408459900.0,24408459900.0,24408459900.0,9430300,10990800,44462.0,1467836500.0,25
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,32825,32625,02 Sep 2021,32800,32875,32275,32700,-125,10651400,347543147500,8097,18685.7,32700,145100,32600.0,200,24408459900.0,24408459900.0,24408459900.0,7786400,7106700,277069.0,9038121750.0,16
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,32700,32800,03 Sep 2021,32800,33000,32575,33000,300,7152900,234690455000,6194,18857.1,33000,1339400,32750.0,4000,24408459900.0,24408459900.0,24408459900.0,3484400,4490200,48591.0,1588884150.0,18
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,33000,33000,06 Sep 2021,33000,33025,32750,32875,-125,7356000,242074632500,6504,18785.7,32900,100,32875.0,207900,24408459900.0,24408459900.0,24408459900.0,3006100,5423900,917.0,29922700.0,17
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,32875,32975,07 Sep 2021,32975,33025,32850,32850,-25,10780400,355024612500,6944,18771.4,32850,472700,32825.0,14900,24408459900.0,24408459900.0,24408459900.0,6006400,9989800,14465.0,475918875.0,23
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,32850,32750,08 Sep 2021,32800,32975,32100,32200,-650,15577600,503383372500,11780,18400.0,32200,299500,32175.0,50100,24408459900.0,24408459900.0,24408459900.0,11249000,7810100,1387767.0,45702582300.0,42
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,32200,32050,09 Sep 2021,32050,32850,32050,32850,650,22014800,716564295000,12729,18771.4,32850,1332300,32600.0,300,24408459900.0,24408459900.0,24408459900.0,12380700,18650600,1720550.0,55606756841.0,36
74,BBCA,Bank Central Asia Tbk.,--MO1UQNCN0000G111------------,32850,32475,10 Sep 2021,32500,32825,32475,32600,-250,8296700,270739592500,6873,18628.6,32600,181400,32575.0,200,24408459900.0,24408459900.0,24408459900.0,4714500,5709300,1456977.0,47493836900.0,26
